fullSpell,desc,count,countStr,countUnit,price,priceStr,priceUnit,border,bubbleDesc,icon,entityId,entityType,id,name,longitude,latitude,imageType,selected
c1111027375552,5.9万(106套),106,106套,套,58933,5.9万,元,"116.449769,39.874743;116.449603,39.874082;116.449594,39.873462;116.451701,39.873407;116.451678,39.873961;116.450825,39.874708",10AM新坐标,,1111027375552,resblock,1111027375552,10AM新坐标,116.45053,39.874376,30002,False
c1111027380930,11.1万(91套),91,91套,套,111095,11.1万,元,"116.430464,39.903283;116.430392,39.902636;116.430096,39.902594;116.43028,39.901688;116.430396,39.899716;116.434143,39.899791;116.433973,39.903396",新景家园东区,,1111027380930,resblock,1111027380930,新景家园东区,116.432142,39.902354,30002,False
c1111027375606,7万(84套),84,84套,套,69929,7万,元,"116.408725,39.974848;116.408815,39.972518;116.409852,39.972511;116.409574,39.973279;116.410813,39.97322;116.4108,39.971896;116.408837,39.971917;116.409075,39.969743;116.409542,39.969481;116.409506,39.970123;116.41,39.970078;116.409955,39.969826;116.409533,39.969792;116.409551,39.969484;116.410225,39.969052;116.4112,39.96862;116.411689,39.968568;116.411667,39.968986;116.411698,39.969653;116.411231,39.969868;116.411204,39.970165;116.411132,39.97116;116.41133,39.971775;116.412219,39.971782;116.412318,39.969432;116.412956,39.96937;116.413019,39.969024;116.413032,39.968544;116.414038,39.96853;116.414079,39.970313;116.413306,39.970293;116.413234,39.970504;116.413149,39.970773;116.414016,39.970825;116.413953,39.970956;116.412969,39.970918;116.412951,39.971485;116.413948,39.971537;116.413827,39.973365;116.413338,39.974926",安华里社区,,1111027375606,resblock,1111027375606,安华里社区,116.411554,39.971886,30002,False
c1111027381005,9.4万(81套),81,81套,套,94122,9.4万,元,"116.419325,39.902919;116.421737,39.902895;116.421768,39.902345;116.421747,39.901964;116.421809,39.899992;116.419339,39.900019",兴隆都市馨园,,1111027381005,resblock,1111027381005,兴隆都市馨园,116.420099,39.901616,30002,False
c1111027378771,9.6万(75套),75,75套,套,95985,9.6万,元,"116.379754,39.88916;116.377536,39.889163;116.377464,39.88717;116.378913,39.887161;116.378955,39.886433;116.380033,39.886478;116.379903,39.886004;116.378277,39.885945;116.378176,39.885161;116.379642,39.885191;116.379907,39.885942;116.380365,39.886627;116.379611,39.886665;116.379674,39.887911",平原里小区,,1111027378771,resblock,1111027378771,平原里小区,116.37913,39.887761,30002,False
c1111027374691,10.9万(72套),72,72套,套,109436,10.9万,元,"116.427226,39.905496;116.430622,39.905565;116.431232,39.905144;116.431349,39.904421;116.430823,39.904386;116.43081,39.903511;116.427325,39.903413",国瑞城中区,,1111027374691,resblock,1111027374691,国瑞城中区,116.42879773676,39.904671803606,30002,False
c1111027378248,12.8万(72套),72,72套,套,127570,12.8万,元,"116.386272,39.973108;116.385689,39.973122;116.385662,39.973523;116.384224,39.973495;116.384197,39.973979;116.382113,39.973882;116.382544,39.972473;116.382876,39.972428;116.383011,39.972121;116.383568,39.972114;116.383828,39.972124;116.38386,39.972214;116.383838,39.972341;116.385051,39.97241;116.385042,39.972037;116.386308,39.972065",马甸南村,,1111027378248,resblock,1111027378248,马甸南村,116.384103,39.972885,30002,False
c1111027382367,6.5万(68套),68,68套,套,65041,6.5万,元,"116.451696,39.87159;116.447959,39.871721;116.447896,39.869873;116.448804,39.869838;116.449576,39.870081;116.45166,39.870046",紫芳园一区,,1111027382367,resblock,1111027382367,紫芳园一区,116.450058,39.870707,30002,False
c1111027375610,7.7万(67套),67,67套,套,77053,7.7万,元,"116.401763,39.970538;116.403164,39.970524;116.403649,39.970428;116.407431,39.970752;116.40744,39.969833;116.408572,39.969854;116.408496,39.972366;116.404763,39.972069;116.404494,39.972055;116.404471,39.972287;116.404732,39.972301;116.404763,39.972069;116.408496,39.972366;116.408452,39.974871;116.403915,39.974774;116.402487,39.974166;116.401565,39.973199",安华西里社区,,1111027375610,resblock,1111027375610,安华西里社区,116.402242,39.973402,30002,False
c1111027376315,7.8万(66套),66,66套,套,77697,7.8万,元,"116.451942,39.912993;116.450888,39.912992;116.450861,39.912272;116.450614,39.912255;116.45065,39.911833;116.451548,39.911829;116.45171,39.912179;116.451808,39.912245",地杰长安驿,,1111027376315,resblock,1111027376315,地杰长安驿,116.450853,39.911975,30002,False
c1111027374223,6万(64套),64,64套,套,59685,6万,元,"116.428214,39.874843;116.429014,39.875861;116.429041,39.877238;116.431152,39.877293;116.432867,39.877156;116.432966,39.874536;116.4332,39.871915;116.430733,39.871895;116.430783,39.873456;116.428294,39.873505",芳古园一区,,1111027374223,resblock,1111027374223,芳古园一区,116.431165,39.874515,30002,False
c1111027378302,5万(64套),64,64套,套,50244,5万,元,"116.378026,39.856772;116.38183,39.856799;116.381812,39.857516;116.383097,39.857509;116.383146,39.858783;116.383353,39.861029;116.383362,39.863044;116.380901,39.862895;116.380761,39.862303;116.3806,39.861462;116.380766,39.861417;116.380968,39.860926;116.378111,39.860251",马家堡西里,,1111027378302,resblock,1111027378302,马家堡西里,116.382561,39.862204,30002,False
c1111027374678,6.2万(63套),63,63套,套,61889,6.2万,元,"116.42891,39.873048;116.428968,39.872643;116.42957,39.872671;116.430298,39.872657;116.430311,39.872165;116.428667,39.87212;116.428613,39.873051",gogo新世代,,1111027374678,resblock,1111027374678,gogo新世代,116.429293,39.872461,30002,False
c1111027382517,6.4万(63套),63,63套,套,64222,6.4万,元,"116.400749,39.862314;116.402729,39.862279;116.402815,39.862141;116.403354,39.862154;116.403363,39.860251;116.400663,39.860278",珠江骏景北区,,1111027382517,resblock,1111027382517,珠江骏景北区,116.401854,39.861344,30002,False
c1111027374756,7.2万(62套),62,62套,套,72113,7.2万,元,"116.440337,39.975254;116.44239,39.975089;116.442444,39.972393;116.441047,39.972314;116.441056,39.97183;116.440889,39.971802;116.440898,39.971591;116.442461,39.971588;116.44247,39.969811;116.441172,39.969818;116.441087,39.968726;116.441145,39.968526;116.442134,39.968533;116.44203,39.968263;116.440418,39.96836",光熙门北里,,1111027374756,resblock,1111027374756,光熙门北里,116.44134370031,39.970844629581,30002,False
c1111027379523,13.4万(61套),61,61套,套,133562,13.4万,元,"116.393746,39.970116;116.394528,39.970095;116.394528,39.970288;116.394878,39.970281;116.395475,39.970213;116.396289,39.970565;116.396253,39.971069;116.394564,39.971028;116.394681,39.972258;116.396711,39.972645;116.396666,39.973502;116.395426,39.973454;116.395399,39.97373;116.394743,39.973724;116.394752,39.97286;116.394043,39.972853;116.394025,39.972134;116.393468,39.972079;116.393576,39.971021;116.394545,39.971008;116.394572,39.970376;116.393862,39.970365",双旗杆东里,,1111027379523,resblock,1111027379523,双旗杆东里,116.394288,39.972468,30002,False
c1111027381041,4.8万(61套),61,61套,套,48210,4.8万,元,"116.397087,39.859916;116.399108,39.859947;116.39909,39.86057;116.400524,39.860555;116.40052,39.860915;116.399832,39.860874;116.399442,39.86086;116.399505,39.861822;116.400605,39.861819;116.400618,39.863117;116.397694,39.863099;116.397667,39.862224;116.396675,39.862213;116.397048,39.861421;116.397124,39.861116",西罗园南里,,1111027381041,resblock,1111027381041,西罗园南里,116.398566,39.861922,30002,False
c1111027378023,14.6万(60套),60,60套,套,145988,14.6万,元,"116.393966,39.963045;116.396554,39.963207;116.396616,39.962847;116.396536,39.962757;116.396616,39.957878;116.395511,39.957815;116.395524,39.958172;116.395111,39.958165;116.395062,39.958566;116.394006,39.958472;116.39402,39.95907;116.393939,39.960394",六铺炕二区,,1111027378023,resblock,1111027378023,六铺炕二区,116.395202,39.961718,30002,False
c1111027374411,5.7万(59套),59,59套,套,57106,5.7万,元,"116.438639,39.864854;116.43849,39.86723;116.440089,39.867347;116.440889,39.867714;116.441257,39.868199;116.444909,39.868227;116.445206,39.865069",芳星园三区,,1111027374411,resblock,1111027374411,芳星园三区,116.441833,39.866749,30002,False
c1111027379355,7万(59套),59,59套,套,70108,7万,元,"116.377661,39.875719;116.377769,39.874979;116.37944,39.875055;116.379463,39.875442;116.379329,39.875937;116.377666,39.875778;116.377661,39.875754",世纪金色嘉园,,1111027379355,resblock,1111027379355,世纪金色嘉园,116.378344,39.875262,30002,False
c1111027382558,6.1万(58套),58,58套,套,61182,6.1万,元,"116.448066,39.960878;116.446386,39.960805;116.446333,39.96536;116.448211,39.96536;116.448202,39.964247;116.450277,39.964344;116.452801,39.962602;116.451301,39.961288;116.450564,39.960957;116.449935,39.961058;116.449701,39.961434;116.449445,39.961711;116.449315,39.964206;116.446386,39.964231;116.446504,39.963449;116.446791,39.963428;116.446791,39.963162;116.447343,39.9631;116.447303,39.961846;116.447496,39.961542;116.447744,39.961071;116.44804,39.96104",左家庄北里,,1111027382558,resblock,1111027382558,左家庄北里,116.446995,39.961109,30002,False
c1111027379215,7.3万(57套),57,57套,套,73395,7.3万,元,"116.443604,39.926539;116.44364,39.925343;116.443676,39.924105;116.447117,39.924077;116.447099,39.924589;116.446587,39.924596;116.446569,39.926442;116.446596,39.926436",三丰里小区,,1111027379215,resblock,1111027379215,三丰里小区,116.445284,39.925343,30002,False
c1111027382127,5.4万(57套),57,57套,套,54344,5.4万,元,"116.384093,39.876287;116.384848,39.874138;116.387588,39.874432;116.388621,39.874564;116.388028,39.875567;116.387938,39.876142;116.387938,39.876661;116.387031,39.876661;116.386806,39.876647;116.386689,39.876661;116.385387,39.876405",右外东庄,,1111027382127,resblock,1111027382127,右外东庄,116.385656,39.875477,30002,False
c1111027374186,5.3万(56套),56,56套,套,53472,5.3万,元,"116.438284,39.874511;116.438293,39.875071;116.437718,39.875619;116.437785,39.875671;116.438912,39.875636;116.43854,39.876647;116.439604,39.876599;116.440548,39.876587;116.444123,39.87629;116.445659,39.875812;116.445534,39.874421",芳城园一区,,1111027374186,resblock,1111027374186,芳城园一区,116.441442,39.875518,30002,False
c1111027374321,6.2万(55套),55,55套,套,61903,6.2万,元,"116.43836,39.86743;116.436119,39.867458;116.433783,39.868067;116.433244,39.868538;116.433276,39.871694;116.43616,39.871701;116.436968,39.870722;116.435732,39.870736;116.435863,39.870327;116.436716,39.870272;116.436747,39.870494;116.436923,39.870494;116.43713,39.869582",芳群园二区,,1111027374321,resblock,1111027374321,芳群园二区,116.435519,39.869503,30002,False
c1111027379516,11.1万(55套),55,55套,套,111009,11.1万,元,"116.388041,39.88916;116.384565,39.889195;116.384574,39.88752;116.385589,39.887108;116.386743,39.887084;116.386743,39.887399;116.388082,39.887406;116.388055,39.887949;116.386874,39.887928;116.38686,39.888174;116.388014,39.888212",四平园,,1111027379516,resblock,1111027379516,四平园,116.386269,39.888411,30002,False
c1111027375142,8.1万(53套),53,53套,套,80898,8.1万,元,"116.411048,39.868433;116.412502,39.868503;116.412547,39.869016;116.412812,39.869033;116.412812,39.869528;116.410786,39.869708;116.410608,39.869112",华龙美晟,,1111027375142,resblock,1111027375142,华龙美晟,116.411858,39.869364,30002,False
c1111027375251,4.8万(53套),53,53套,套,48028,4.8万,元,"116.397852,39.857782;116.398714,39.857796;116.398705,39.858163;116.4006,39.858163;116.400559,39.859885;116.398399,39.859867;116.397069,39.859874;116.397061,39.859036;116.397286,39.858489",华润小区,,1111027375251,resblock,1111027375251,华润小区,116.400363,39.85913,30002,False
c1111027378981,11.2万(53套),53,53套,套,111992,11.2万,元,"116.377482,39.881565;116.37971,39.881558;116.379769,39.879688;116.379832,39.877923;116.377586,39.877861;116.377487,39.878034;116.376301,39.877944;116.376337,39.878525;116.376508,39.878899;116.37764,39.878934;116.377604,39.880927;116.377442,39.881287",清芷园,,1111027378981,resblock,1111027378981,清芷园,116.378537,39.879671,30002,False
c1111027380716,13.3万(52套),52,52套,套,132698,13.3万,元,"116.3847,39.967745;116.380433,39.96762;116.38046,39.967005;116.380883,39.967019;116.380892,39.966729;116.381431,39.966784;116.381551,39.966529;116.382952,39.966215;116.383685,39.965789;116.384916,39.96583;116.384889,39.966563;116.384745,39.966597;116.384745,39.967275",新风南里,,1111027380716,resblock,1111027380716,新风南里,116.38343,39.967454,30002,False
c1111027374239,9.1万(51套),51,51套,套,90886,9.1万,元,"116.434152,39.893494;116.434673,39.893432;116.435247,39.893059;116.435184,39.892828;116.435517,39.89261;116.43576,39.892083;116.435464,39.891951;116.435679,39.891156;116.434781,39.891135;116.434907,39.890699;116.43426,39.890685;116.434233,39.890969;116.432131,39.890872;116.430895,39.891208;116.430724,39.891738;116.431052,39.891762;116.431156,39.891146;116.43209,39.890893;116.432094,39.891437;116.433146,39.891585;116.433038,39.892104;116.431995,39.892014;116.431843,39.892994;116.431012,39.892918;116.430397,39.893571;116.431619,39.893564",法华南里,,1111027374239,resblock,1111027374239,法华南里,116.434144,39.892211,30002,False
c1111027374184,6.4万(50套),50,50套,套,63627,6.4万,元,"116.440373,39.871984;116.440184,39.874414;116.44075,39.874435;116.440732,39.873507;116.441729,39.873521;116.441702,39.874407;116.445682,39.874379;116.444855,39.872425;116.444343,39.872425;116.44428,39.872082",芳城园三区,,1111027374184,resblock,1111027374184,芳城园三区,116.441778,39.873044,30002,False
c1111027377814,6.8万(50套),50,50套,套,68078,6.8万,元,"116.44133,39.962388;116.441357,39.9605;116.44627,39.960735;116.446207,39.965388;116.444429,39.965374;116.444465,39.964081;116.444878,39.964067;116.444869,39.962616;116.44309,39.962602;116.443072,39.962381",柳芳北里,,1111027377814,resblock,1111027377814,柳芳北里,116.446047,39.964131,30002,False
c1111027373685,8.6万(49套),49,49套,套,85849,8.6万,元,"116.438602,39.906043;116.438715,39.903684;116.439483,39.903674;116.439465,39.903874;116.441037,39.903912;116.441077,39.903788;116.441913,39.903822;116.44186,39.905665;116.441393,39.905672;116.441312,39.905852;116.440943,39.905873;116.440979,39.906267;116.439982,39.906336;116.439227,39.906372;116.439164,39.90596",东花市北里中区,,1111027373685,resblock,1111027373685,东花市北里中区,116.439746,39.905443,30002,False
c1111027381059,13.3万(49套),49,49套,套,133166,13.3万,元,"116.384224,39.964296;116.382715,39.96425;116.382693,39.96462;116.383178,39.964631;116.383146,39.965374;116.382783,39.96535;116.382783,39.965512;116.381938,39.965481;116.381817,39.965554;116.381529,39.96556;116.381533,39.966332;116.3828,39.966128;116.383083,39.966014;116.384075,39.965444;116.384336,39.964891",新明胡同,,1111027381059,resblock,1111027381059,新明胡同,116.384092,39.96456,30002,False
c1111027382283,8.1万(49套),49,49套,套,80595,8.1万,元,"116.443495,39.880719;116.444689,39.880692;116.444734,39.880948;116.445471,39.880913;116.445471,39.880553;116.445519,39.880045;116.445452,39.879364;116.446036,39.879333;116.445965,39.878622;116.443611,39.878774;116.443674,39.879259;116.443477,39.879342",左安浦园,,1111027382283,resblock,1111027382283,左安浦园,116.444673,39.880008,30002,False
c1111027382485,11.7万(49套),49,49套,套,116972,11.7万,元,"116.395157,39.876926;116.396279,39.876869;116.39636,39.876592;116.396948,39.876512;116.396885,39.877048;116.401337,39.877439;116.401364,39.876013;116.398705,39.87593;116.396908,39.875861;116.396855,39.875272;116.395633,39.875175;116.395417,39.875944;116.395211,39.876317",中海紫御公馆,,1111027382485,resblock,1111027382485,中海紫御公馆,116.399108,39.876842,30002,False
c1111027382519,6万(49套),49,49套,套,60482,6万,元,"116.400726,39.860015;116.403358,39.859987;116.403313,39.857682;116.400735,39.857516",珠江骏景中区,,1111027382519,resblock,1111027382519,珠江骏景中区,116.402983,39.859787,30002,False
c1111027380911,11.2万(48套),48,48套,套,112295,11.2万,元,"116.414551,39.969722;116.414506,39.968484;116.417874,39.968361;116.417897,39.968572;116.417641,39.968609;116.417641,39.969798;116.416842,39.969825;116.416729,39.971029;116.415638,39.970516;116.415602,39.969715",小黄庄一区,,1111027380911,resblock,1111027380911,小黄庄一区,116.416187,39.969551,30002,False
c1111027375188,7.6万(46套),46,46套,套,76275,7.6万,元,"116.424783,39.975154;116.430065,39.975223;116.430083,39.974684;116.430864,39.974705;116.4309,39.972182;116.429167,39.972307;116.429104,39.972701;116.428241,39.972708;116.428205,39.97326;116.426984,39.973274;116.426957,39.973772;116.426463,39.973779;116.4264,39.974491;116.427194,39.974509;116.426987,39.974882;116.426399,39.974872;116.4263,39.974502;116.425268,39.974505;116.425241,39.973848;116.425457,39.973827;116.425484,39.972784;116.424909,39.972749;116.424936,39.972058;116.426579,39.971878;116.427298,39.971754;116.427334,39.971429;116.427559,39.971408;116.427559,39.970897;116.427262,39.970897;116.427235,39.971719;116.424846,39.972016",和平街十一区,,1111027375188,resblock,1111027375188,和平街十一区,116.428122,39.973788,30002,False
c1111027375114,9.3万(45套),45,45套,套,93328,9.3万,元,"116.449948,39.949246;116.449476,39.949816;116.448211,39.949473;116.447564,39.950013;116.448166,39.950462;116.449262,39.950842;116.449369,39.951292;116.449837,39.951312;116.44989,39.951582;116.450879,39.951948;116.453088,39.951783;116.453726,39.950925;116.453079,39.950559;116.45131,39.94984",胡家园小区,,1111027375114,resblock,1111027375114,胡家园小区,116.450277,39.950513,30002,False
c1111027375257,14万(45套),45,45套,套,140399,14万,元,"116.394091,39.968264;116.393584,39.968236;116.39354,39.968609;116.391312,39.968512;116.391312,39.96818;116.391905,39.968187;116.391949,39.967348;116.39296,39.967365;116.392946,39.966647;116.392048,39.966626;116.392115,39.966301;116.39132,39.966249;116.391393,39.965554;116.393603,39.965733",黄寺大街24号...,,1111027375257,resblock,1111027375257,黄寺大街24号院,116.392796,39.96812,30002,False
c1111027382526,6.9万(45套),45,45套,套,69329,6.9万,元,"116.436031,39.96026;116.437208,39.96025;116.437213,39.960713;116.437779,39.960734;116.437779,39.960257;116.438798,39.960229;116.438825,39.959838;116.437752,39.959832;116.43777,39.958815;116.438856,39.958795;116.438858,39.958382;116.437529,39.958386;116.437249,39.958311;116.436754,39.958383;116.435726,39.958397;116.435735,39.957834;116.436476,39.95782;116.436489,39.957111;116.436674,39.956772;116.437599,39.956769;116.437617,39.956562;116.439948,39.956593;116.439894,39.957239;116.441138,39.957063;116.440994,39.956686;116.439948,39.956548;116.436687,39.956562;116.436611,39.956866;116.436471,39.957077;116.435636,39.95718;116.435685,39.958428;116.436728,39.958428;116.436732,39.958933;116.436534,39.958943;116.436534,39.959476;116.435986,39.959496",砖角楼南里,,1111027382526,resblock,1111027382526,砖角楼南里,116.437968,39.959943,30002,False
c1111027381284,16.5万(44套),44,44套,套,164870,16.5万,元,"116.370879,39.909852;116.372007,39.909823;116.372007,39.910266;116.373283,39.910238;116.373319,39.909851;116.375034,39.909859;116.376911,39.909921;116.377459,39.910295;116.377567,39.910412;116.377648,39.910308;116.3786,39.909942;116.3794,39.909973;116.379377,39.909741;116.378623,39.909724;116.3786,39.909942;116.377648,39.910308;116.377459,39.910295;116.376911,39.909921;116.37688,39.909796;116.376215,39.909634;116.375847,39.909329;116.375124,39.909284;116.375034,39.909859;116.37365,39.909848;116.373624,39.909343;116.372519,39.909284;116.372424,39.909578;116.371243,39.909651;116.371198,39.909437;116.370776,39.909433;116.370821,39.909637",新文化街,,1111027381284,resblock,1111027381284,新文化街,116.37882461032,39.90984243947,30002,False
c1111027381668,17.2万(44套),44,44套,套,172077,17.2万,元,"116.392003,39.969408;116.393319,39.969391;116.393166,39.970846;116.393126,39.971374;116.393049,39.97191;116.392892,39.972238;116.392762,39.973434;116.391769,39.973386",阳光丽景,,1111027381668,resblock,1111027381668,阳光丽景,116.392695,39.969608,30002,False
c1111027375430,11.2万(43套),43,43套,套,111671,11.2万,元,"116.432427,39.942497;116.43642,39.942504;116.436397,39.94182;116.436415,39.941191;116.436406,39.940496;116.435068,39.940436;116.435113,39.939855;116.432382,39.93989",海运仓小区,,1111027375430,resblock,1111027375430,海运仓小区,116.435055,39.941656,30002,False
c1111027376481,10.6万(43套),43,43套,套,105628,10.6万,元,"116.39048,39.888202;116.389497,39.888202;116.389497,39.887932;116.389029,39.887942;116.389128,39.886959;116.389123,39.886938;116.389092,39.887094;116.389128,39.886969;116.390602,39.887028;116.39145,39.88706",畅柳园,,1111027376481,resblock,1111027376481,畅柳园,116.3896,39.887388,30002,False
c1111027377951,5万(43套),43,43套,套,49725,5万,元,"116.421747,39.868295;116.424539,39.868303;116.424557,39.867361;116.426409,39.86563;116.4264,39.865408;116.427262,39.865436;116.427262,39.865138;116.425771,39.86509;116.425097,39.865228;116.424217,39.865214;116.424217,39.865803;116.423259,39.867022;116.42175,39.867008",刘家窑南里,,1111027377951,resblock,1111027377951,刘家窑南里,116.423312,39.867392,30002,False
c1111027380931,10.8万(43套),43,43套,套,107710,10.8万,元,"116.429512,39.903151;116.42745,39.903193;116.427478,39.901728;116.427612,39.901535;116.427756,39.899556;116.430167,39.89964;116.430131,39.900045;116.428852,39.900054;116.428789,39.90121;116.430199,39.901249;116.429965,39.902145;116.429571,39.902725",新景家园西区,,1111027380931,resblock,1111027380931,新景家园西区,116.428467,39.902511,30002,False
c1111027375183,8万(42套),42,42套,套,79868,8万,元,"116.432575,39.968375;116.435526,39.968361;116.435575,39.967932;116.436627,39.967921;116.43664,39.967814;116.436798,39.96781;116.436801,39.967182;116.435957,39.966982;116.435943,39.966833;116.436249,39.966629;116.436941,39.966633;116.437166,39.967264;116.437391,39.967333;116.437386,39.967883;116.436986,39.967918;116.437009,39.968267;116.438051,39.968242;116.437996,39.969367;116.43681,39.969377;116.436771,39.969252;116.43563,39.969296;116.435612,39.97006;116.435109,39.970046;116.435082,39.968944;116.433416,39.968965;116.433434,39.970285;116.432427,39.970299;116.4324,39.971156;116.431565,39.971156;116.431655,39.968992;116.432571,39.969013",和平街十三区,,1111027375183,resblock,1111027375183,和平街十三区,116.432809,39.96858,30002,False
c1111027379543,10.3万(42套),42,42套,套,102994,10.3万,元,"116.447491,39.892755;116.449872,39.892751;116.44967,39.895025;116.449274,39.894976;116.44936,39.894513;116.448026,39.894381;116.448129,39.8939;116.4475,39.893866",水上华城,,1111027379543,resblock,1111027379543,水上华城,116.448783,39.894213,30002,False
c1111027380567,8.4万(42套),42,42套,套,84133,8.4万,元,"116.418543,39.871456;116.417977,39.871463;116.417735,39.869926;116.416199,39.869933;116.416217,39.870355;116.415426,39.870338;116.415453,39.869348;116.418453,39.869403",新奥洋房,,1111027380567,resblock,1111027380567,新奥洋房,116.416543,39.869811,30002,False
c1111027374410,6.3万(41套),41,41套,套,63148,6.3万,元,"116.440615,39.871625;116.441145,39.871611;116.441378,39.870864;116.443485,39.870455;116.443992,39.870459;116.444123,39.870691;116.444837,39.870629;116.444882,39.871352;116.443381,39.871369;116.443117,39.87165;116.445345,39.871616;116.445112,39.870148;116.445016,39.868469;116.442869,39.868496;116.442582,39.869473;116.440722,39.869486;116.440498,39.870795",芳星园二区,,1111027374410,resblock,1111027374410,芳星园二区,116.441734,39.869615,30002,False
c1111027375203,11.2万(41套),41,41套,套,112325,11.2万,元,"116.42503,39.968253;116.42498,39.967392;116.425501,39.967406;116.42538,39.967969;116.426732,39.967969;116.426782,39.96799;116.42816,39.96798;116.428187,39.96733;116.428196,39.967123;116.428574,39.967071;116.428587,39.966787;116.428116,39.966798;116.428107,39.967026;116.427437,39.967043;116.427415,39.967368;116.426135,39.967351;116.426148,39.967026;116.425578,39.967057;116.425569,39.967333;116.425025,39.967323;116.425102,39.965554;116.43143,39.965592;116.431403,39.968318",和平里七区,,1111027375203,resblock,1111027375203,和平里七区,116.427853,39.966824,30002,False
c1111027380242,12万(41套),41,41套,套,119904,12万,元,"116.443397,39.955048;116.443684,39.952718;116.445014,39.9524;116.446864,39.95426;116.445643,39.955103;116.445463,39.955152;116.443415,39.955172;116.443406,39.95502",万国城MOMA,,1111027380242,resblock,1111027380242,万国城MOMA,116.444857,39.954789,30002,False
c1111027380579,6.6万(41套),41,41套,套,66481,6.6万,元,"116.450043,39.97051;116.446378,39.967302;116.443701,39.968837;116.446791,39.971574;116.448103,39.97192",西坝河中里,,1111027380579,resblock,1111027380579,西坝河中里,116.446167,39.969777,30002,False
c1111043315856,9.5万(41套),41,41套,套,95018,9.5万,元,"116.442026,39.900864;116.443566,39.900843;116.443602,39.90041;116.445327,39.90041;116.445507,39.900272;116.445489,39.899739;116.443566,39.899809;116.443593,39.900397;116.442056,39.900411",本家润园C区,,1111043315856,resblock,1111043315856,本家润园C区,116.443702,39.900208,30002,False
c1111027376599,9.4万(40套),40,40套,套,94232,9.4万,元,"116.428223,39.906537;116.428232,39.906233;116.428969,39.906191;116.433775,39.90624;116.436317,39.906246;116.438338,39.906302;116.438239,39.906703",崇文门东大街,,1111027376599,resblock,1111027376599,崇文门东大街,116.433321,39.906309,30002,False
c1111027377935,10.6万(40套),40,40套,套,105761,10.6万,元,"116.446737,39.895093;116.446746,39.894519;116.444923,39.894415;116.445022,39.893771;116.443525,39.894153;116.443584,39.894564;116.443979,39.894589;116.444001,39.895111",绿景苑,,1111027377935,resblock,1111027377935,绿景苑,116.445042,39.894679,30002,False
c1111027379369,5.1万(40套),40,40套,套,51284,5.1万,元,"116.442107,39.864474;116.443324,39.864474;116.443306,39.863041;116.440544,39.862937;116.440521,39.863345;116.440606,39.863907;116.442268,39.864018",世纪星家园,,1111027379369,resblock,1111027379369,世纪星家园,116.441493,39.863696,30002,False
c1111027376564,11.5万(39套),39,39套,套,114509,11.5万,元,"116.383114,39.901224;116.384183,39.901131;116.384165,39.900903;116.384394,39.900958;116.384412,39.901152;116.384934,39.901286;116.386083,39.901349;116.386201,39.899777;116.386141,39.89929;116.385823,39.899;116.383092,39.898995",椿树园,,1111027376564,resblock,1111027376564,椿树园,116.385168,39.900454,30002,False
c1111027381948,5.2万(39套),39,39套,套,51991,5.2万,元,"116.384278,39.867741;116.38497,39.867222;116.385608,39.866931;116.386668,39.866613;116.388257,39.866717;116.38836,39.867032;116.388414,39.867226;116.388499,39.867417;116.38863,39.867645;116.388729,39.867925;116.388607,39.868085;116.388841,39.868773;116.389294,39.868811;116.390516,39.868853;116.39049,39.869226;116.391119,39.869852;116.391141,39.870005;116.390571,39.870032;116.390566,39.870697;116.391191,39.870704;116.391186,39.870977;116.389484,39.870936;116.389457,39.871202;116.389161,39.871202;116.389322,39.870648;116.390517,39.870648;116.39049,39.870223;116.389753,39.870202;116.389722,39.870091;116.389241,39.869918;116.388905,39.870126;116.38841,39.86961;116.387436,39.869973",洋桥北里,,1111027381948,resblock,1111027381948,洋桥北里,116.388558,39.868822,30002,False
c1111027374323,5.7万(38套),38,38套,套,56838,5.7万,元,"116.434655,39.864674;116.436407,39.864737;116.436398,39.86538;116.4385,39.865443;116.438482,39.86736;116.436281,39.867346;116.434323,39.867762;116.434538,39.866253",芳群园四区,,1111027374323,resblock,1111027374323,芳群园四区,116.436014,39.866159,30002,False
c1111027375040,5万(38套),38,38套,套,49530,5万,元,"116.394055,39.863156;116.394986,39.863186;116.396136,39.861102;116.396055,39.858291;116.393468,39.858257;116.393495,39.858748;116.394941,39.858859;116.395031,39.859621;116.393468,39.859759;116.393413,39.862591;116.393705,39.862605",海户西里,,1111027375040,resblock,1111027375040,海户西里,116.394592,39.861389,30002,False
c1111027377413,7.3万(38套),38,38套,套,72537,7.3万,元,"116.415076,39.868441;116.413796,39.868451;116.413697,39.870622;116.415008,39.870642",景泰西里西区,,1111027377413,resblock,1111027377413,景泰西里西区,116.414356,39.869475,30002,False
c1111027378022,11.7万(38套),38,38套,套,116726,11.7万,元,"116.399909,39.963418;116.401319,39.963487;116.401517,39.960065;116.400044,39.960037",六铺炕,,1111027378022,resblock,1111027378022,六铺炕,116.400533,39.962226,30002,False
